provider_id,category_id,product_name,model,year,color,km,price
582,ZLY,Subaru,Crosstrek,2020,Plum,8982,22033
582,EKE,Mitsubishi,Outlander,2006,Olive,227854,18439
582,NNE,Jeep,Cherokee,2017,Black,220315,15620
583,UZM,Chrysler,300,2022,DarkViolet,5419,29167
583,OEN,Lexus,RC,2019,Gainsboro,7406,39138
583,CZL,Ferrari,Monza SP1,2000,Crimson,237292,33436
583,ZWD,Toyota,C-HR,2019,Beige,238855,35908
583,YFV,Jeep,Wrangler,2016,DarkOrchid,206322,35546
583,JPJ,Rolls-Royce,Phantom Drophead Coupe,2000,DarkTurquoise,253222,42041
583,LJC,Infiniti,QX80,2015,LimeGreen,247846,29021
583,KVJ,Mitsubishi,Outlander,2005,DarkSlateBlue,173158,23838
583,MKX,Mercedes-Benz,C-Class,1996,Yellow,224021,33631
583,ZUC,BMW,X6,2012,DarkSeaGreen,246158,34639
583,UGS,Alfa Romeo,Giulia,2005,Maroon,128034,32272
583,VSO,Bugatti,La Voiture Noire,2016,Ivory,16264,43260
583,DZV,Rolls-Royce,Phantom,2008,Wheat,74661,38780
583,DNK,Alfa,Romeo 8C,2016,BurlyWood,198702,15801
583,UHJ,Jeep,Compass,2015,SteelBlue,173856,41644
583,RHK,Acura,TSX,2004,LightCyan,49346,23633
584,EFZ,Chevrolet,Sonic,2010,Orange,25153,19052
584,ZAI,Kia,Sorento,2022,DarkSalmon,18610,18499
584,RBB,Volvo,V60 Cross,2020,SpringGreen,83814,34799
584,NPB,Lexus,LFA,2021,Aquamarine,162118,19128
584,HBX,Toyota,Prius,2008,LawnGreen,33782,38302
584,GKV,Volkswagen,Tiguan,2006,DarkOrange,229638,33534
584,ODT,Kia,Cadenza,2015,Aquamarine,161414,23806
584,BWV,Lexus,LS,2000,LightGoldenRodYellow,32827,31815
584,FMP,Land Rover,Range Rover LWB,2020,SpringGreen,41747,28633
584,ASG,Porsche,Macan,2022,Lavender,119320,21338
584,RRY,Ford,Taurus,2016,OliveDrab,189564,42457
584,PMG,Rolls-Royce,Phantom,2015,RosyBrown,93124,29520
584,TSF,Mitsubishi,Raider,2022,DarkViolet,54741,40957
585,MPW,Ferrari,812 Superfast,2013,MidnightBlue,214540,17824
585,SFX,Alfa,Romeo 8C,2011,Gainsboro,242079,19570
585,YFG,Ferrari,F12 Berlinetta,2008,Purple,142574,21588
585,GHH,Mitsubishi,Lancer,2017,Aquamarine,50419,44355
585,CQI,Rolls-Royce,Silver Shadow,2007,LightSlateGray,262577,22988
585,NFM,Tesla,Cybertruck,1996,Ivory,166845,25010
585,PRE,Mercedes-Benz,AMG GT,2005,MediumBlue,155001,43688
585,ZWD,GMC,Acadia,2000,Silver,235111,41779
585,EUY,Cadillac,Escalade,1999,Olive,67929,22397
585,NTQ,McLaren,720S Spider,1999,DarkOliveGreen,90457,35823
585,PLL,Land Rover,Defender,2009,Crimson,189384,32658
586,ENF,Chevrolet,Blazer,2000,LightGoldenRodYellow,140486,18316
586,KUV,Toyota,4Runner,2008,DarkViolet,87104,32405
586,XHU,Alfa Romeo,4C,2014,LightSkyBlue,231350,23457
586,EPC,Toyota,Sequoia,2014,SaddleBrown,242617,31183
586,GFQ,Audi,Q5,2011,DarkSeaGreen,103059,17813
586,HLV,Dodge,Journey,2015,Peru,63231,29910
586,ZJT,Lexus,ES,2010,LightGreen,226652,22805
586,IUN,Bentley,Bentayga V8,2021,PapayaWhip,109797,43530
586,IUD,Lexus,HS,2009,PapayaWhip,246708,28559
586,ONY,Lexus,LM,2014,OliveDrab,105207,36259
586,ENL,Nissan,Rogue,2005,SeaShell,81946,34484
586,YST,Mitsubishi,Outlander Sport,2010,BlanchedAlmond,124345,26118
586,ZTQ,Audi,S4,2021,Turquoise,114975,16086
586,KOL,Volkswagen,Jetta,2016,BurlyWood,119602,44023
587,NNJ,Acura,MDX,2008,MediumPurple,208412,34485
587,UCP,McLaren,675LT,2005,Thistle,124543,15043
587,ITO,Aston Martin,Vantage Roadster,2000,Yellow,17538,24916
587,CUE,Ferrari,812 Superfast,2004,CornflowerBlue,207018,17947
587,TSE,Audi,E-Tron,2004,PowderBlue,105226,40841
587,CZN,Lamborghini,Reventon,1998,Fuchsia,7168,19064
587,HNX,Audi,S4,1999,SteelBlue,219359,35119
587,CTB,Jeep,Renegade,2020,LavenderBlush,194733,27752
587,RTF,Tesla,Model X,2021,BurlyWood,25976,26416
587,CUE,Lexus,GX,2010,Chocolate,20123,36132
587,UXY,Alfa Romeo,4C,1996,Brown,120969,18490
587,QEA,Toyota,4Runner,2006,PowderBlue,107591,29602
587,RYY,Kia,Telluride,2014,HotPink,7077,15337
587,ZEW,Mini,Cooper,2002,Linen,249339,41975
587,EDU,Kia,Optima,2010,Fuchsia,131736,27866
588,KKR,Volkswagen,Golf,2014,DarkGreen,169663,41293
588,YOV,McLaren,600LT,2003,GreenYellow,19789,27451
588,QIP,Jaguar,XKR,2014,MediumBlue,162457,21827
588,NKK,Porsche,Cayenne,2012,LightSlateGray,16815,19462
588,GIB,Acura,ZDX,1999,LightCyan,225875,19077
588,GAV,LandRover,Discovery Sport,2021,NavajoWhite,109786,30375
588,XOV,GMC,Acadia,2001,NavajoWhite,8555,23550
588,QLJ,Genesis,G80,2004,SteelBlue,237995,24522
588,XBV,Chevrolet,Trax,2000,DarkGoldenRod,190370,22311
588,NGP,Kia,Sorento,2002,Chartreuse,55361,23253
588,TXV,Honda,Insight,2000,DarkSalmon,230644,40920
589,ZAB,Kia,Optima,2005,Olive,16116,41287
589,ANY,Mercedes-Benz,GLC,2017,Peru,123048,30317
589,ANE,Mini,Countryman,2018,White,167220,23648
589,FYR,Nissan,Armada,2012,BlanchedAlmond,79313,32854
589,RIT,Chevrolet,Traverse,2020,Sienna,5338,31565
589,MQP,McLaren,600LT,1997,Wheat,102144,17320
589,ZWY,Ferrari,Monza SP1,2021,Azure,84095,25583
589,UPR,Alfa-Romeo,Brera,2020,Coral,220178,43435
589,PGF,Porsche,911 Turbo,2017,MediumBlue,148609,35171
589,SDH,Audi,A6,1999,PaleVioletRed,201234,23120
589,GHF,Honda,CR-Z,2018,Turquoise,234325,18485
589,GIF,Volvo,S90,2009,LightGray,1062,42273
589,QBY,Maserati,Quattroporte,2016,DarkOliveGreen,196974,18802
589,GCF,Lamborghini,Urus,2022,BlueViolet,45255,40913
589,PRU,Volkswagen,Atlas,2012,Cornsilk,249480,27581
590,IRX,Jeep,Wrangler,2009,OrangeRed,187857,39971
590,ZLI,Jaguar,F-Type,2011,DarkBlue,228059,23741
590,RCC,McLaren,600LT Spider,2005,Tomato,21717,22044
590,SOK,Bentley,Bentayga,2009,DarkOrchid,203373,16147
590,UCI,Chevrolet,Spark,2021,DarkOliveGreen,221099,19874
590,LJG,Infiniti,QX50,2008,Violet,68149,20519
590,JBF,Acura,RSX,2009,DarkSeaGreen,194249,28468
590,CMQ,Rolls-Royce,Wraith BlackBadge,1998,Tomato,252487,35408
590,VOH,Kia,Cadenza,2018,CadetBlue,257984,37537
590,UDP,Kia,Niro,1997,LightSlateGray,187907,37614
590,AGX,GMC,Canyon,1996,Ivory,102181,40441
591,YOV,Hyundai,Nexo,1997,Brown,70270,41598
591,QKD,Cadillac,XT4,2001,Aqua,169839,42579
591,AGH,Porsche,911 GT3,2012,PeachPuff,62730,24104
591,HXU,Ferrari,SF90 Stradale,2020,MediumSlateBlue,46673,17374
591,TFK,Chevrolet,Equinox,2022,LightCyan,182189,41588
591,VKR,Volvo,S60,2009,Lime,238100,25848
591,OKP,Nissan,Pathfinder,2000,Olive,84664,23995
591,IRZ,BMW,7 Series,2019,DodgerBlue,77339,27141
591,BWV,Kia,Sportage,2012,Crimson,249713,34409
591,SES,Volkswagen,Atlas,2009,Olive,263456,28482
591,FGP,Lexus,LS,2016,Plum,30048,37911
591,XIR,Subaru,Tribeca,2013,DeepPink,3346,39302
592,FSA,Volvo,S60 Cross Country,1996,LightYellow,60422,42801
592,GSZ,Mitsubishi,Mirage,2018,Snow,121318,43207
592,VDN,Honda,Fit,2022,LightGreen,19605,44915
592,VQP,Tesla,Model ATV,1999,Indigo,141304,39195
592,CJO,Ferrari,F8 Tributo,2019,Pink,212800,25270
592,BAD,Volkswagen,Tiguan,1996,AntiqueWhite,209201,40264
592,YRO,BMW,M3,2012,PeachPuff,268658,32114
592,KWR,Mitsubishi,Galant,1999,MediumSlateBlue,170845,39719
593,HQI,Infiniti,QX70,1998,DarkMagenta,133393,25024
593,AIC,Honda,Element,2007,SaddleBrown,65759,25577
593,WHW,Dodge,Charger,2020,SeaShell,228624,34102
593,KWR,Bugatti,Chiron,2003,DodgerBlue,228641,34261
593,TLX,Mini,Superleggera,2015,LightSeaGreen,208828,25354
593,LHF,Ferrari,SF90 Stradale,2010,Chocolate,186441,22665
593,RWE,Jeep,Patriot,2016,IndianRed,195849,39982
593,MJN,Subaru,Ascent,2007,Violet,202703,16734
593,MHG,Maserati,GranTurismo,2015,Turquoise,38644,29728
593,VBU,Audi,S4,1996,LightGreen,258341,44457
593,VSL,Lamborghini,Veneno,2022,Indigo,29356,39155
593,FBP,Mitsubishi,Outlander Sport,2018,WhiteSmoke,80071,41531
593,PMO,Nissan,Rogue,2000,MediumBlue,16938,25482
593,FHS,Hyundai,Venue,1999,SandyBrown,158244,44193
593,DXT,Volvo,XC40,2003,YellowGreen,235780,21294
593,VPJ,Mercedes-Benz,GLA,2007,Salmon,58561,40458
593,TCW,Lexus,ES,1997,RoyalBlue,130157,25589
593,WPP,Maserati,Biturbo,2000,Crimson,219199,22247
594,GQM,Lamborghini,Sian,2006,Lime,127852,42340
594,RWE,Volkswagen,Touareg,2002,Blue,152829,31310
594,TWB,Maserati,Spyder,2010,Fuchsia,260353,18206
594,NIY,McLaren,720S,1996,SeaShell,240369,18971
594,PRU,Porsche,911 GT3,1996,Snow,36842,23801
594,LOG,Acura,ILX,2003,Bisque,195063,21588
594,YQS,Porsche,718 Cayman,1999,Moccasin,154834,26162
594,FTC,Land Rover,Range Rover SVR,2011,DarkRed,256378,21232
594,FPO,Infiniti,QX60 Hybrid,2006,Silver,65231,34882
594,TNV,Honda,HR-V,2019,PaleVioletRed,136001,17584
594,TVG,Mini,Countryman,2014,Cornsilk,131007,39558
595,DSW,Subaru,Ascent,2007,Peru,98505,30954
595,XBV,Jaguar,F-PACE SVR,2022,PaleGreen,258125,24090
595,LLQ,Acura,RSX,2002,RoyalBlue,34100,15245
595,QSY,Kia,Optima,2004,Peru,47586,18637
595,SUE,Lexus,ES,2023,WhiteSmoke,212447,40036
595,AWJ,Porsche,718 Cayman,2006,DeepSkyBlue,75770,25879
595,YAJ,McLaren,570S,2001,SeaGreen,118925,19497
596,OEU,Chevrolet,Spark,2010,Gainsboro,51563,42354
596,AAE,Mazda,CX-5,2014,MediumSlateBlue,232284,37661
596,SNV,Genesis,G80,2013,DarkOliveGreen,42221,28373
596,CJK,Hyundai,Palisade,2011,DarkSlateBlue,125293,23897
596,ITQ,Porsche,718 Cayman,2010,FireBrick,126807,35733
596,WRX,Mercedes-Benz,C-Class,2011,DodgerBlue,72858,24917
596,CMQ,Tesla,Model Cybertruck,2006,DeepPink,133286,38174
596,FEW,Hyundai,Ioniq,2009,MediumVioletRed,166459,26116
596,ACH,Audi,Q3,1998,FireBrick,157508,38852
596,KVZ,Jaguar,E-PACE,2015,DeepPink,22999,40278
596,APS,Mini,Convertible,1997,Indigo,122815,39250
596,UHJ,Mercedes-Benz,S-Class,2004,Magenta,191179,38446
596,SLM,Volkswagen,Golf,1999,DarkKhaki,266196,18323
596,XZW,Chevrolet,Corvette,1998,PapayaWhip,185751,16717
596,XTC,Subaru,Ascent,2019,SaddleBrown,11179,36993
596,UMO,Nissan,Murano,2019,Blue,249193,39449
596,EKK,Hyundai,Santa Fe,1998,RoyalBlue,163904,17920
596,GAU,Aston-Martin,Valkyrie,2015,LightSeaGreen,23523,15897
596,CSO,Volvo,S60,2008,AliceBlue,208541,38297
596,GAX,Lexus,GX,2005,Olive,120806,16603
597,BIG,Hyundai,Palisade,2017,DarkGreen,66668,17758
597,FEW,Lexus,LS,1997,Lime,78940,19733
597,HQB,Volkswagen,Tiguan Allspace,2000,DarkSlateBlue,229715,33445
597,JPX,Genesis,G80,2019,White,253139,33722
597,ZWL,Hyundai,Venue,2021,DarkOrange,206815,36291
597,JTY,BMW,X7,1997,DarkTurquoise,239424,40120
597,OCH,Nissan,Altima,1999,Orchid,257498,30273
597,OKP,Aston-Martin,Rapide,2019,Yellow,248261,21557
597,IYQ,Rolls-Royce,Phantom,2008,LightPink,8776,31351
597,GPT,Buick,Cascada,2017,Navy,29307,41865
597,KNQ,Ferrari,Roma,2008,OliveDrab,74959,36300
597,AHY,Cadillac,XT8,2007,MediumSeaGreen,244948,16045
597,CTZ,McLaren,P1,2018,OrangeRed,186544,32003
597,JIY,Lexus,GX,2011,Chartreuse,255893,17644
597,QVA,Mini,Clubman,2004,NavajoWhite,92038,17511
598,XAK,BMW,X3,1999,DarkSeaGreen,38887,32570
598,JVA,Toyota,C-HR,2008,Black,236572,15265
598,QJP,BMW,X7,2017,Green,269334,23387
598,VYZ,Ford,Bronco,2008,Cornsilk,50406,24361
598,AFA,Bentley,Continental GT,2021,Navy,38277,20610
598,OMT,Buick,Cascada,2019,HoneyDew,33315,28461
598,YCD,Mercedes-Benz,EQC,1997,Red,10954,43728
598,GJG,Chevrolet,Spark,2008,Salmon,120472,21414
598,PXA,Mini,Hardtop,2005,LightCyan,241865,41445
598,SJA,Chevrolet,Corvette,2017,OldLace,199051,23560
598,SGI,Subaru,Crosstrek,2004,Red,186635,33486
598,RYO,Cadillac,XT7,2016,LightCyan,65126,18219
598,QOY,Chrysler,300,2017,PaleGreen,137289,23926
598,XVZ,Aston-Martin,Vantage,2023,Beige,32693,39778
598,XUL,Acura,RSX,2008,DarkSalmon,227028,22498
598,WKB,Volvo,V90,2006,HoneyDew,156395,41835
599,GIB,Mazda,MX-5,1998,Cyan,131952,17859
599,ZYD,Chevrolet,Spark,1996,FloralWhite,216133,36104
599,ZMK,Lamborghini,Huracan,2020,HoneyDew,42729,15422
599,CVI,Subaru,Tribeca,2017,Aqua,642,17949
599,CJD,Ford,Mustang,2011,DarkGray,109479,22565
599,ZBD,Mitsubishi,Mirage,2012,MediumTurquoise,223328,24044
599,GID,Chevrolet,Blazer,2000,PapayaWhip,236798,34336
599,LBW,Mini,Convertible,2023,Pink,40655,27026
599,VSO,Ferrari,Portofino,2016,Silver,225814,39174
599,HDX,Tesla,Model ATV,2012,Olive,255805,41787
599,GFQ,BMW,X3,2000,MediumAquaMarine,136399,26557
599,CJO,Chevrolet,Trax,2015,Sienna,93981,36779
599,PWX,Cadillac,XT4,2019,LightCoral,85560,23056
599,HMV,Bugatti,Veyron Super Sport,2005,SpringGreen,177049,30942
599,VQP,Mitsubishi,Montero,2023,DarkSalmon,182359,30442
599,JUL,Ford,Ranger,2001,Turquoise,123080,36168
599,IDO,Alfa-Romeo,Brera,1998,HotPink,49693,18168
600,BWT,Cadillac,XT5,2017,DarkSlateBlue,212504,26423
600,OCE,Dodge,Journey,2023,BurlyWood,253318,34451
600,IWE,Ford,F-150,1996,RoyalBlue,16510,24100
600,HVT,Jaguar,F-PACE SVR,2009,LightSteelBlue,12253,39156
600,FTH,GMC,Savana,2023,LightSlateGray,115415,41112
600,TJU,Lamborghini,Centenario,1996,Gold,6668,26759
600,MPE,Bugatti,Veyron Grand Sport,2001,Thistle,201022,35598
600,XNU,Audi,Q7,1998,HotPink,182014,40330
600,LJU,LandRover,Range Rover Velar,2018,DarkOrange,34774,18491
600,AEB,Land Rover,Range Rover SVR,2016,Maroon,67441,17020
600,TNJ,Aston-Martin,V12 Vantage,1997,AliceBlue,175950,43532
600,CIV,McLaren,720S,2022,DarkMagenta,92568,21422
600,JVG,Aston-Martin,Superleggera,2008,SteelBlue,116309,16494
600,WZF,Land Rover,Range Rover SVR,1998,SlateGray,100830,25464
601,ZYM,Porsche,Cayenne,2019,LightGray,21195,39731
601,QUD,Jeep,Liberty,2015,SaddleBrown,59791,21072
601,JPD,Nissan,Murano,2008,PaleTurquoise,37800,37363
601,IDV,Mercedes-Benz,AMG GT,2002,Brown,243384,30839
601,KXQ,Lamborghini,Veneno,2022,Bisque,173818,35150
601,LSN,BMW,X6,1998,Sienna,60445,32428
601,MMI,Hyundai,Elantra,1997,PowderBlue,4950,33665
601,VCO,McLaren,650S,2023,LightCyan,102208,33837
601,YFG,Mitsubishi,Lancer,2023,DarkTurquoise,108090,36179
601,IIB,Cadillac,XT4,2005,Olive,185478,17300
601,XKE,Ferrari,F8 Tributo,2019,Chartreuse,190489,19877
601,SZD,Audi,Q7,2016,Cornsilk,255565,29189
601,DRN,Genesis,G90,1998,DarkKhaki,173035,41854
602,VHF,Bentley,Continental GT Speed,1997,GoldenRod,224880,26001
602,KGM,Volkswagen,Golf,1999,SkyBlue,186392,44259
602,LXA,Mitsubishi,Outlander,2001,Lavender,242014,41313
602,WDT,Buick,Encore,2016,DarkOliveGreen,59083,23250
602,WVI,Rolls-Royce,Dawn,2015,ForestGreen,221938,35726
602,HVT,Hyundai,Ioniq,2007,DarkTurquoise,121132,21075
602,NSM,Buick,Verano,2013,Tomato,267292,29300
602,WZO,Genesis,Essentia,2002,DarkMagenta,6305,33903
602,VJS,Nissan,Altima,2002,Violet,202395,39826
602,BZY,Chevrolet,Corvette,2014,Indigo,47006,37579
602,NHL,Maserati,Ghibli,2001,Teal,13885,27405
602,BZO,Ferrari,SF90 Stradale,2014,DarkViolet,64844,20499
602,ZLZ,Ford,Mustang,2007,HotPink,68458,31732
602,CVL,Infiniti,QX60 Hybrid,2021,Chartreuse,162909,28060
603,HXN,Bentley,Continental GT,2023,LightSteelBlue,88131,30598
603,SUH,Buick,Century,2013,Orchid,23966,40716
603,YZT,McLaren,720S,2021,Salmon,177270,37752
603,IRM,Jeep,Wrangler,2010,MediumVioletRed,4756,31359
603,GUO,Porsche,Cayenne,2012,MintCream,232182,19545
603,ETW,Ferrari,Roma,2008,LightSkyBlue,44275,19009
603,LTS,Maserati,Kubang,2005,HoneyDew,93642,44819
603,VCV,Mitsubishi,Raider,2007,DeepPink,91609,41495
603,NHM,Mini,Clubman,2011,LightGray,211885,42968
603,GFQ,Bentley,Continental GT,1997,SteelBlue,131170,25969
603,ELF,Dodge,Durango,1996,Indigo,123004,40853
603,ENL,Bentley,Mulsanne,2022,MediumAquaMarine,156170,18340
603,XZV,Bentley,Bentayga,2018,PaleTurquoise,1528,29326
603,HPB,Rolls-Royce,Phantom Drophead Coupe,2010,Purple,1287,39239
604,WNP,McLaren,720S,2014,Crimson,51592,40582
604,EWO,Nissan,Altima,2004,AliceBlue,98154,40539
604,XHL,LandRover,Discovery Sport,2016,LawnGreen,107415,36303
604,WWB,Jeep,Renegade,2023,LightSeaGreen,175106,33507
604,WUA,Kia,K900,2013,GreenYellow,131147,39016
604,MOH,Cadillac,Escalade,2012,LightSalmon,201687,19427
604,CFY,Mazda,MX-5,2004,LightSteelBlue,43392,18127
604,CXZ,Mini,Convertible,2022,DimGray,38203,27745
604,JKT,Mercedes-Benz,GLA,2006,PapayaWhip,90825,23018
604,YDG,BMW,5 Series,2011,Maroon,237127,36147
604,TXO,Lexus,ES,2011,PaleGreen,140577,33388
604,QVF,Rolls-Royce,Wraith,1999,DarkSalmon,106477,27723
605,DGO,Honda,Civic,2000,Aqua,220058,41211
605,RTE,Porsche,911,2023,HoneyDew,55446,35212
605,KNW,Jeep,Cherokee,2007,DarkBlue,73081,34504
605,ODT,Buick,Century,2000,PaleGoldenRod,11347,18096
605,RZM,Tesla,Model Cybertruck,2021,DodgerBlue,128856,19807
605,DNH,Maserati,GranTurismo,2002,HotPink,252341,26834
605,IXE,Toyota,Prius,2005,HoneyDew,181501,22931
605,RTH,BMW,M3,2023,MediumTurquoise,103622,37458
605,ENV,Kia,K900,2022,LightCyan,200718,19305
605,LFL,Honda,Civic,2012,NavajoWhite,95980,26128
605,TNJ,Cadillac,XT5,2003,White,37151,25105
606,SLU,Acura,MDX,2015,GoldenRod,111894,24611
606,OIU,Honda,Insight,2010,LightCyan,71478,22315
606,CZN,Rolls-Royce,Silver Shadow,1997,LavenderBlush,207498,44563
606,IKJ,Subaru,Impreza,2022,Plum,111706,43868
606,HUO,LandRover,Range Rover Velar,2020,AliceBlue,54586,40488
606,IZV,Lexus,GX,2015,Navy,261858,38955
606,HBX,Subaru,Crosstrek,1997,SeaGreen,165326,40632
606,LUI,Nissan,Murano,2016,Plum,108450,36322
606,WUA,Mercedes-Benz,GLA,1997,LightSeaGreen,35135,38013
606,EPU,Kia,Sportage,2012,Silver,251852,44416
606,CMQ,Mini,Countryman,2013,White,75485,29566
606,OBD,Nissan,Kicks,2018,Red,188486,29368
607,ERI,Jeep,Cherokee,2019,DimGray,11688,26156
607,CHR,Mazda,CX-9,2000,ForestGreen,229278,32093
607,FPR,Volkswagen,Jetta,2008,Peru,166447,32016
607,DSS,Jaguar,F-PACE SVR,2011,Brown,216918,37928
607,DLZ,Hyundai,Palisade,2016,Lime,151332,19006
607,TSM,Honda,CR-Z,2020,Brown,83977,41433
607,GRI,Honda,CR-Z,2006,AntiqueWhite,113443,35811
607,QJP,Genesis,G80,2013,Gray,41742,20900
607,GLK,Jeep,Grand Cherokee,2009,Maroon,100376,40686
607,ZSK,Tesla,Model Y,2002,LightBlue,209555,22075
607,EDC,McLaren,720S,2011,Olive,177182,42981
608,RCV,Dodge,Journey,2015,DarkMagenta,162641,24492
608,VKM,Tesla,Model X,2006,Gray,94813,21694
608,ZWG,Lamborghini,Reventon,2004,Navy,68588,32374
608,LVA,BMW,3 Series,2017,SlateGray,169724,16572
608,ZJZ,Toyota,Camry,2023,MediumSeaGreen,264623,23367
608,XDF,Alfa-Romeo,Spider,2000,Violet,141194,19235
608,ASV,Porsche,Cayman GT4,2000,DarkSlateBlue,142575,32704
608,WSK,Jeep,Patriot,2009,OldLace,19117,34819
608,LUC,Ferrari,F12 Berlinetta,2002,Gray,82380,41175
608,SOT,Infiniti,Q60,2007,MediumPurple,104080,30351
608,ZIZ,Ford,Taurus,2006,LightGray,69198,33996
608,DNH,Aston-Martin,Rapide,2008,Moccasin,82861,42474
609,JDJ,Mitsubishi,Diamante,2000,Aqua,245963,16457
609,IXT,Tesla,Model Cybertruck,1999,SandyBrown,238857,43052
609,HXQ,Mazda,Three,2017,WhiteSmoke,60808,29177
609,KTK,Land Rover,Range Rover,2023,LightSalmon,87011,24832
609,TSM,GMC,Terrain,1998,DarkOliveGreen,261285,37397
609,RCC,Ford,Taurus,1998,Thistle,176019,16548
609,EKI,Ferrari,Portofino,2007,Gray,154530,42150
610,OTG,Rolls-Royce,Silver Shadow,2017,Bisque,10542,27704
610,FWD,Ferrari,F12 Berlinetta,2009,DodgerBlue,76509,38450
610,OYY,Lamborghini,Aventador,2000,Green,20653,22164
610,VFY,Mazda,RX-4,1999,Lavender,174828,27289
610,NCZ,Mercedes-Benz,S-Class,1997,Red,47627,32151
610,WKF,Acura,NSX,1998,Orange,104466,29926
610,LGP,Cadillac,Escalade,1996,Black,133999,15807
610,KKR,LandRover,Range Rover Velar,2000,DarkGreen,5528,43542
610,FVJ,Kia,Optima,2014,HoneyDew,10801,35916
610,MLS,Dodge,Durango,2014,Tomato,116309,30639
610,IIC,Mazda,MX-5,2013,CornflowerBlue,246181,17712
610,EXG,Land Rover,Range Rover SVR,2018,Violet,213149,31927
610,ZQQ,Cadillac,XT8,2021,FloralWhite,157199,19547
610,FFB,Toyota,Camry,2017,LightGoldenRodYellow,5877,26442
610,ASV,Jaguar,XE,2009,Beige,58204,27599
610,AGH,Tesla,Model Roadster,2016,Linen,50940,28051
611,KJV,Mitsubishi,Montero,2006,Sienna,236402,23299
611,HKF,McLaren,570S,2023,FloralWhite,131845,21848
611,JMI,Bentley,Bentayga Mulliner,2022,Salmon,128128,39167
611,MPC,Genesis,G90 Limousine,2023,RosyBrown,30899,18790
611,OFC,Tesla,Model Cybertruck,1997,AntiqueWhite,9313,25313
611,ZHB,Ferrari,488,2001,MediumSpringGreen,250825,26404
611,ZBB,Volvo,S60 Cross Country,1997,AliceBlue,133959,34479
612,BEH,Toyota,Sequoia,2003,Silver,4470,26236
612,KSR,GMC,Sierra HD,2023,Green,231387,43033
612,BWR,Land Rover,Range Rover SVR,2020,LightSkyBlue,269944,40736
612,OXM,Bugatti,Veyron Grand Sport,2005,SlateGray,14523,29019
612,DPW,Genesis,G80,2004,PaleTurquoise,261305,20648
612,XGQ,Aston Martin,Vantage Roadster,2016,LightCoral,38195,18034
612,AGY,Mitsubishi,Raider,2009,NavajoWhite,38819,24661
612,DOK,BMW,X7,2001,DarkKhaki,217327,38792
612,WOY,Kia,Telluride,1998,Yellow,243377,19200
612,UFF,Lexus,RX,2006,Orange,182106,29425
612,EOW,Kia,Cadenza,2021,LavenderBlush,220023,42761
613,OCZ,Toyota,RAV4,2000,Purple,143555,38966
613,GID,Alfa-Romeo,Brera,2018,SlateBlue,242016,39881
613,GZE,Mitsubishi,Eclipse,2007,Cyan,45709,28599
613,MKV,Genesis,G90 Limousine,2017,DodgerBlue,139825,33969
613,EUY,Mitsubishi,Galant,2019,OliveDrab,187557,18628
613,XHS,Honda,HR-V,2019,DodgerBlue,3827,25753
613,KFO,Lexus,HS,2006,LightCoral,21978,16186
613,VXV,Mitsubishi,Outlander,2018,OrangeRed,36044,22576
613,LLK,Maserati,Spyder,2001,ForestGreen,33919,24412
613,VDQ,Porsche,911 Turbo,2020,DarkMagenta,192409,16630
613,APQ,Toyota,Land Cruiser,2004,DarkSlateGray,68961,39385
613,MPA,Ford,Bronco,1997,LavenderBlush,62430,36845
613,FTC,Mercedes-Benz,GLA,2021,Crimson,157705,23760
613,ARB,Acura,ILX,2022,Orchid,147505,30675
613,PMN,Kia,Telluride,2021,GreenYellow,215799,17023
613,MYZ,Volvo,S60 Cross Country,2014,LemonChiffon,197213,36868
614,KWP,Acura,RLX,2005,LemonChiffon,249365,44073
614,EJQ,Kia,Optima,1998,LightGray,262330,16258
614,HJP,Volvo,XC60,2013,PeachPuff,248551,26407
614,XYZ,GMC,Acadia,1999,Thistle,146481,26870
614,DVU,Ferrari,Roma,2023,Khaki,7944,43654
614,TUG,Subaru,SVX,2003,Linen,41688,44953
614,CNQ,Mercedes-Benz,S-Class,2004,DarkGreen,13619,37765
614,TQG,Alfa Romeo,Stelvio,2009,PowderBlue,197606,33443
614,HOH,Toyota,C-HR,2017,Teal,133067,35821
615,DOX,Honda,Passport,2003,MidnightBlue,215570,30898
615,JMZ,Hyundai,Tucson,2015,Silver,262482,18220
615,MKF,Hyundai,Elantra,2004,SkyBlue,23501,28705
615,CVZ,Jaguar,XK,2023,LightCoral,252975,18078
615,GUZ,Ferrari,Portofino,2016,Silver,243648,19659
615,NVY,Porsche,911 GT3,2006,OrangeRed,252362,23633
615,JRM,Cadillac,XT8,2017,Tan,149783,19605
615,XQX,Rolls-Royce,Phantom,2023,LightCyan,71097,15359
615,QIW,Ford,F-150,2013,AliceBlue,188615,23998
616,QYT,Rolls-Royce,Corniche,2018,Crimson,125425,16304
616,LXP,Rolls-Royce,Dawn,2015,LightBlue,14402,44571
616,YAX,Honda,CR-V,2022,CadetBlue,109139,25494
616,VJS,Volkswagen,Touareg,1996,Blue,107741,30475
616,OFC,Hyundai,Nexo,2018,SlateGray,80202,24755
616,MAO,BMW,7 Series,2015,AliceBlue,170662,23823
616,EPV,Bentley,Continental GT,2014,Cornsilk,146947,38208
616,NEW,Dodge,Dart,1999,MediumBlue,179031,24702
616,AKO,Dodge,Nitro,2013,Brown,4058,28737
616,PWS,Bentley,Continental,2004,Brown,85624,43912
